,energy,energy_stop,initial_phi_pos,freq_stop,segment_power,slope,segment_length,band_power,band_num,segment_num,event_num,time_start,time_stop,freq_start
24,17800.0,17788.6515736771,13.106575750937935,18683733962.235497,2.9631938977901187e-16,130256097.39254878,0.003068004341889649,5.83297727477109e-17,2.0,0.0,1.0,0.06482960911268748,0.06789761345457714,18683334335.96314
25,17788.6515736771,17700.812019347894,13.106575750937935,18561890499.89497,2.961248346202897e-16,130194995.32374094,0.023762694823970778,5.829711649008149e-17,-2.0,1.0,1.0,0.06789761345457714,0.09166030827854792,18558796715.953484
26,17788.6515736771,17700.812019347894,13.106575750937935,18593120173.285355,2.961248346202897e-16,130194995.32374094,0.023762694823970778,1.5809667007209767e-16,-1.0,1.0,1.0,0.06789761345457714,0.09166030827854792,18590026389.34387
27,17788.6515736771,17700.812019347894,13.106575750937935,18624349846.675735,2.961248346202897e-16,130194995.32374094,0.023762694823970778,1.7468635769828162e-16,0.0,1.0,1.0,0.06789761345457714,0.09166030827854792,18621256062.73425
28,17788.6515736771,17700.812019347894,13.106575750937935,18655579520.066116,2.961248346202897e-16,130194995.32374094,0.023762694823970778,1.5809667007209767e-16,1.0,1.0,1.0,0.06789761345457714,0.09166030827854792,18652485736.12463
29,17788.6515736771,17700.812019347894,13.106575750937935,18686809193.4565,2.961248346202897e-16,130194995.32374094,0.023762694823970778,5.829711649008149e-17,2.0,1.0,1.0,0.06789761345457714,0.09166030827854792,18683715409.515015
30,17700.812019347894,17644.58236401116,13.106575750937935,18564014177.31058,2.9461558161032785e-16,129566730.33773209,0.015289388197429761,5.804325655437432e-17,-2.0,2.0,1.0,0.09166030827854792,0.10694969647597768,18562033181.272976
31,17700.812019347894,17644.58236401116,13.106575750937935,18595172244.760036,2.9461558161032785e-16,129566730.33773209,0.015289388197429761,1.5732575600771642e-16,-1.0,2.0,1.0,0.09166030827854792,0.10694969647597768,18593191248.72243
32,17700.812019347894,17644.58236401116,13.106575750937935,18626330312.20949,2.9461558161032785e-16,129566730.33773209,0.015289388197429761,1.7370128365397754e-16,0.0,2.0,1.0,0.09166030827854792,0.10694969647597768,18624349316.171886
33,17700.812019347894,17644.58236401116,13.106575750937935,18657488379.658947,2.9461558161032785e-16,129566730.33773209,0.015289388197429761,1.5732575600771642e-16,1.0,2.0,1.0,0.09166030827854792,0.10694969647597768,18655507383.62134
34,17700.812019347894,17644.58236401116,13.106575750937935,18688646447.108402,2.9461558161032785e-16,129566730.33773209,0.015289388197429761,5.804325655437432e-17,2.0,2.0,1.0,0.09166030827854792,0.10694969647597768,18686665451.070797
35,17644.58236401116,17642.522500763982,13.106575750937935,18564178313.4888,2.9364975150199564e-16,129156212.51745144,0.0005619389676352726,5.788057059366323e-17,-2.0,3.0,1.0,0.10694969647597768,0.10751163544361296,18564105735.580074
36,17644.58236401116,17642.522500763982,13.106575750937935,18595290431.573616,2.9364975150199564e-16,129156212.51745144,0.0005619389676352726,1.5683220773095108e-16,-1.0,3.0,1.0,0.10694969647597768,0.10751163544361296,18595217853.66489
37,17644.58236401116,17642.522500763982,13.106575750937935,18626402549.658432,2.9364975150199564e-16,129156212.51745144,0.0005619389676352726,1.7307139750283617e-16,0.0,3.0,1.0,0.10694969647597768,0.10751163544361296,18626329971.749706
38,17644.58236401116,17642.522500763982,13.106575750937935,18657514667.743248,2.9364975150199564e-16,129156212.51745144,0.0005619389676352726,1.5683220773095108e-16,1.0,3.0,1.0,0.10694969647597768,0.10751163544361296,18657442089.834522
39,17644.58236401116,17642.522500763982,13.106575750937935,18688626785.828064,2.9364975150199564e-16,129156212.51745144,0.0005619389676352726,5.788057059366323e-17,2.0,3.0,1.0,0.10694969647597768,0.10751163544361296,18688554207.91934
